Customer ID,Assigned RM,Customer Type,Priority/Private,Transaction Label,AUM Label,Propensity BAC,Propensity SB,Propensity RD,Score Overall,Score BAC,Score SB,Score RD,Risk Profile
7323,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,
7326,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Moderate
7327,RM005,High Net Worth,Priority,Medium,High,High,Qualified,Low,8,3,4,1,Balanced
7331,RM005,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Balanced
7339,RM005,Very High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Moderate
7341,RM005,High Net Worth,Priority,High,Medium,High,Qualified,High,10,3,4,3,Balanced
7343,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
7348,RM005,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Balanced
7350,RM005,High Net Worth,Priority,Medium,High,Qualified,Qualified,Qualified,12,4,4,4,Conservative
7352,RM005,Very High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
7353,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
7356,RM005,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
7359,RM005,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Moderate
7361,RM005,High Net Worth,Priority,Low,Medium,Low,Medium,Low,4,1,2,1,Balanced
7363,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
7367,RM005,High Net Worth,Priority,Medium,High,Low,High,High,7,1,3,3,Balanced
7371,RM005,High Net Worth,Priority,Medium,High,Qualified,Qualified,Low,9,4,4,1,Conservative
7376,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
7382,RM005,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Balanced
7389,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
7393,RM005,High Net Worth,Priority,Medium,High,Low,High,Qualified,8,1,3,4,Conservative
7394,RM005,High Net Worth,Priority,Low,Medium,Low,Qualified,Medium,7,1,4,2,Growth
7400,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
7401,RM005,High Net Worth,Priority,High,High,Medium,High,High,8,2,3,3,Balanced
7403,RM005,High Net Worth,Priority,High,Medium,High,High,High,9,3,3,3,Balanced
7404,RM005,High Net Worth,Priority,Low,Medium,Qualified,Low,Low,6,4,1,1,Moderate
7406,RM005,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Conservative
7408,RM005,Very High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
7410,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
7411,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
7416,RM005,High Net Worth,Priority,Low,High,Qualified,Low,Low,6,4,1,1,
7422,RM005,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Balanced
7426,RM005,High Net Worth,Priority,Low,High,High,Low,High,7,3,1,3,Moderate
7428,RM005,Ultra High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
7429,RM005,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Moderate
7433,RM005,High Net Worth,Priority,Low,High,Low,High,Low,5,1,3,1,Moderate
7442,RM005,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Moderate
7444,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
7446,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
7453,RM005,High Net Worth,Priority,Low,Medium,Low,Low,Medium,4,1,1,2,Moderate
7454,RM005,Very High Net Worth,Priority,High,Medium,Qualified,High,Low,8,4,3,1,Conservative
7456,RM005,High Net Worth,Priority,Low,Medium,Low,High,High,7,1,3,3,Balanced
7457,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
7460,RM005,High Net Worth,Priority,Low,High,Low,Qualified,Low,6,1,4,1,Conservative
7461,RM005,Very High Net Worth,Priority,Medium,High,Low,High,High,7,1,3,3,Conservative
7466,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,
7468,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Growth
7476,RM005,High Net Worth,Priority,Medium,High,High,High,Low,7,3,3,1,Moderate
7482,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
7483,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
7490,RM005,High Net Worth,Priority,Low,Medium,High,Low,High,7,3,1,3,Conservative
7491,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Medium,7,1,4,2,Balanced
7492,RM005,High Net Worth,Priority,High,High,High,High,High,9,3,3,3,Conservative
7504,RM005,High Net Worth,Priority,High,High,Low,High,Medium,6,1,3,2,Conservative
7505,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
7517,RM005,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Moderate
7519,RM005,High Net Worth,Priority,Medium,High,Low,Low,Qualified,6,1,1,4,Balanced
7520,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
7522,RM005,Very High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
7527,RM005,High Net Worth,Priority,Low,High,Low,Low,High,5,1,1,3,Balanced
7529,RM005,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,
7534,RM005,High Net Worth,Priority,Medium,Medium,High,Qualified,Qualified,11,3,4,4,Growth
7537,RM005,High Net Worth,Priority,Medium,Medium,Qualified,High,Qualified,11,4,3,4,Conservative
7538,RM005,High Net Worth,Priority,Low,High,Low,Low,Qualified,6,1,1,4,Balanced
7540,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
7542,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
7543,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
7544,RM005,High Net Worth,Priority,Low,Medium,Qualified,Medium,Low,7,4,2,1,
7546,RM005,High Net Worth,Priority,Low,Low,High,Low,Low,5,3,1,1,
7548,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
7551,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
7557,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
7559,RM005,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Conservative
7560,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
7564,RM005,High Net Worth,Priority,High,High,Qualified,Qualified,Medium,10,4,4,2,Conservative
7566,RM005,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
7570,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Growth
7571,RM005,High Net Worth,Priority,Medium,High,High,High,High,9,3,3,3,Moderate
7573,RM005,High Net Worth,Priority,Low,Low,Low,Low,High,5,1,1,3,Conservative
7574,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Qualified,8,1,3,4,Growth
7580,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
7583,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Growth
7586,RM005,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
7588,RM005,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
7589,RM005,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Conservative
7592,RM005,High Net Worth,Priority,Low,Low,Low,Qualified,Low,6,1,4,1,Moderate
7594,RM005,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Growth
7595,RM005,Very High Net Worth,Priority,Low,High,Low,High,Low,5,1,3,1,Growth
7597,RM005,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,
7605,RM005,High Net Worth,Priority,High,High,Low,Qualified,Qualified,9,1,4,4,Moderate
7608,RM005,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Balanced
7609,RM005,Very High Net Worth,Priority,Medium,High,Qualified,Low,Low,6,4,1,1,Conservative
7613,RM005,High Net Worth,Priority,Low,Zero,High,Low,Low,5,3,1,1,Growth
7616,RM005,High Net Worth,Priority,Low,Medium,Low,Low,High,5,1,1,3,Moderate
7617,RM005,High Net Worth,Priority,Low,Medium,Low,High,Qualified,8,1,3,4,Moderate
7622,RM005,Very High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
7626,RM005,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Conservative
7627,RM005,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Balanced
7628,RM005,High Net Worth,Priority,High,High,Low,High,Medium,6,1,3,2,Moderate
7632,RM005,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Growth
7633,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
7634,RM005,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Moderate
7641,RM005,High Net Worth,Priority,High,High,Low,Low,High,5,1,1,3,Balanced
7642,RM005,High Net Worth,Priority,Low,High,Qualified,Low,Low,6,4,1,1,
7648,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,
7655,RM005,Very High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
7657,RM005,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
7661,RM005,High Net Worth,Priority,High,Medium,Low,Low,Qualified,6,1,1,4,Growth
7667,RM005,Very High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
7669,RM005,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Moderate
7673,RM005,High Net Worth,Priority,High,High,Qualified,Qualified,Qualified,12,4,4,4,Conservative
7676,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
7677,RM005,High Net Worth,Priority,Medium,High,Low,Medium,Low,4,1,2,1,Balanced
7678,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
7684,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
7685,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
7688,RM005,High Net Worth,Priority,High,Zero,Low,Low,High,5,1,1,3,Conservative
7702,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
7710,RM005,High Net Worth,Priority,High,High,Low,Qualified,Qualified,9,1,4,4,Conservative
7711,RM005,Ultra High Net Worth,Priority,High,Low,High,Qualified,High,10,3,4,3,Growth
7712,RM005,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Balanced
7716,RM005,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Moderate
7720,RM005,Ultra High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Moderate
7722,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
7725,RM005,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Conservative
7728,RM005,High Net Worth,Priority,Low,Medium,Low,Low,High,5,1,1,3,Conservative
7736,RM005,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Conservative
7737,RM005,Ultra High Net Worth,Priority,Medium,High,Qualified,Low,Low,6,4,1,1,Conservative
7740,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
7742,RM005,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Moderate
7750,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
7751,RM005,Ultra High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
7753,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Moderate
7754,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
7755,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
7762,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
7765,RM005,High Net Worth,Priority,Low,Medium,Low,Low,High,5,1,1,3,Growth
7768,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
7769,RM005,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Balanced
7772,RM005,High Net Worth,Priority,High,High,Low,High,Medium,6,1,3,2,Conservative
7774,RM005,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Moderate
7775,RM005,High Net Worth,Priority,High,High,Low,High,Qualified,8,1,3,4,Aggressive
7776,RM005,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Growth
7786,RM005,High Net Worth,Priority,Medium,Medium,Qualified,High,Low,8,4,3,1,Conservative
7787,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
7791,RM005,High Net Worth,Priority,Low,Medium,Qualified,Low,Low,6,4,1,1,
7792,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,
7793,RM005,High Net Worth,Priority,Low,Low,Low,High,Qualified,8,1,3,4,Growth
7795,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Qualified,9,1,4,4,Balanced
7796,RM005,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Balanced
7797,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
7798,RM005,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Moderate
7808,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,
7810,RM005,Ultra High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
7811,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
7814,RM005,High Net Worth,Priority,Low,Low,Low,Low,High,5,1,1,3,Balanced
7815,RM005,Very High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Balanced
7817,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Conservative
7818,RM005,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Conservative
7820,RM005,Very High Net Worth,Priority,Medium,High,Low,Low,High,5,1,1,3,Balanced
7824,RM005,High Net Worth,Priority,High,High,High,High,High,9,3,3,3,Moderate
7825,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Qualified,8,1,3,4,Balanced
7826,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
7828,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
7831,RM005,High Net Worth,Priority,High,High,Low,Qualified,Medium,7,1,4,2,Balanced
7833,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
7835,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
7839,RM005,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Balanced
7840,RM005,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
7846,RM005,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
7847,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
7854,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
7855,RM005,High Net Worth,Priority,Medium,Medium,Low,Medium,Low,4,1,2,1,Balanced
7859,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Aggressive
7863,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Conservative
7864,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
7865,RM005,Very High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Balanced
7867,RM005,High Net Worth,Priority,High,Medium,Low,Qualified,Medium,7,1,4,2,Moderate
7869,RM005,High Net Worth,Priority,Low,Medium,Low,Low,High,5,1,1,3,Conservative
7873,RM005,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
7875,RM005,High Net Worth,Priority,Low,High,Low,Low,High,5,1,1,3,Conservative
7876,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
7879,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
7880,RM005,High Net Worth,Priority,High,High,Low,Medium,Low,4,1,2,1,Balanced
7882,RM005,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Balanced
7883,RM005,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Conservative
7884,RM005,High Net Worth,Priority,Medium,High,Qualified,Low,Low,6,4,1,1,Conservative
7891,RM005,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Balanced
7892,RM005,High Net Worth,Priority,High,Medium,Low,High,Qualified,8,1,3,4,Conservative
7898,RM005,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
7900,RM005,High Net Worth,Priority,Medium,High,Low,Low,High,5,1,1,3,Growth
7901,RM005,Very High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Moderate
7904,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Balanced
7905,RM005,High Net Worth,Priority,Medium,High,Low,Medium,High,6,1,2,3,Balanced
7906,RM005,High Net Worth,Priority,Low,High,Low,High,Low,5,1,3,1,Balanced
7913,RM005,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Conservative
7914,RM005,High Net Worth,Priority,High,High,Low,Qualified,Qualified,9,1,4,4,Balanced
7916,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
7920,RM005,High Net Worth,Priority,Low,High,Low,High,Low,5,1,3,1,Conservative
7922,RM005,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,
7924,RM005,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Moderate
7925,RM005,High Net Worth,Priority,Medium,High,High,High,Low,7,3,3,1,Growth
7931,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
7933,RM005,Very High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Balanced
7934,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
7940,RM005,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Moderate
7941,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
7943,RM005,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Conservative
7945,RM005,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Conservative
7950,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
7956,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
7962,RM005,High Net Worth,Priority,Low,Medium,Low,Medium,Medium,5,1,2,2,Conservative
7963,RM005,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
7969,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
7974,RM005,Very High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,
7976,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
7978,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
7980,RM005,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Balanced
7984,RM005,Very High Net Worth,Priority,Medium,High,Low,Low,High,5,1,1,3,Moderate
7985,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
7986,RM005,Very High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
7987,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
7989,RM005,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Balanced
7991,RM005,High Net Worth,Priority,Low,Medium,Qualified,Low,Low,6,4,1,1,
7992,RM005,High Net Worth,Priority,Low,Low,Qualified,Low,Low,6,4,1,1,
7993,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Qualified,9,1,4,4,Growth
7995,RM005,High Net Worth,Priority,Low,Medium,Qualified,Low,Low,6,4,1,1,Moderate
8000,RM005,Ultra High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Growth
8001,RM005,High Net Worth,Priority,High,Medium,Low,Medium,Low,4,1,2,1,Moderate
8002,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
8008,RM005,High Net Worth,Priority,Low,Medium,Low,High,High,7,1,3,3,Conservative
8013,RM005,High Net Worth,Priority,Medium,High,High,High,High,9,3,3,3,Growth
8014,RM005,High Net Worth,Priority,Low,High,Qualified,Low,Low,6,4,1,1,
8016,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
8017,RM005,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Moderate
8020,RM005,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Conservative
8022,RM005,High Net Worth,Priority,Low,Medium,Low,Medium,Low,4,1,2,1,Balanced
8023,RM005,Ultra High Net Worth,Priority,High,Zero,Low,Qualified,Low,6,1,4,1,Moderate
8027,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,
8029,RM005,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
8031,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,High,8,1,4,3,Balanced
8032,RM005,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Balanced
8036,RM005,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Balanced
8038,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
8039,RM005,Very High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Growth
8047,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
8049,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
8051,RM005,High Net Worth,Priority,Low,Medium,Low,Qualified,Medium,7,1,4,2,Growth
8056,RM005,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Balanced
8057,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
8062,RM005,Very High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
8063,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Moderate
8065,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Growth
8067,RM005,High Net Worth,Priority,Low,Medium,Low,Medium,Low,4,1,2,1,Balanced
8071,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
8077,RM005,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
8079,RM005,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Growth
8084,RM005,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
8085,RM005,High Net Worth,Priority,Medium,Low,Low,Medium,Qualified,7,1,2,4,Aggressive
8087,RM005,High Net Worth,Priority,Low,Medium,Low,Medium,Low,4,1,2,1,Conservative
8090,RM005,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
8095,RM005,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
8096,RM005,High Net Worth,Priority,Medium,Medium,High,Low,Low,5,3,1,1,Balanced
8097,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Conservative
8104,RM005,High Net Worth,Priority,Low,Medium,Qualified,Low,Low,6,4,1,1,Balanced
8105,RM005,Very High Net Worth,Priority,High,High,Low,Qualified,Qualified,9,1,4,4,Conservative
8106,RM005,Very High Net Worth,Priority,Medium,High,High,Low,High,7,3,1,3,Moderate
8108,RM005,High Net Worth,Priority,Medium,High,Low,Low,High,5,1,1,3,Conservative
8110,RM005,High Net Worth,Priority,High,Low,Low,High,High,7,1,3,3,Moderate
8111,RM005,Very High Net Worth,Priority,High,High,High,High,High,9,3,3,3,Conservative
8113,RM005,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Growth
8114,RM005,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
8117,RM005,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Balanced
